filename,duration,rms,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
156_2b3_Al_mc_AKGC417L.wav,20.0,0.01385832,0.006070755541134185,-574.90015,156.17804,49.908005,20.336353,15.191819,26.673677,23.393147,14.470858,8.2807865,12.130609,11.015942,12.010391,7.783105
156_2b3_Ar_mc_AKGC417L.wav,20.0,0.0024268578,0.026477947783546327,-585.26404,113.47462,15.621874,9.482935,15.024623,14.44585,15.780987,4.8874426,2.0177627,14.070285,9.8259,2.7754893,5.420915
156_2b3_Ll_mc_AKGC417L.wav,20.0,0.0062493025,0.009243023662140575,-592.89435,114.698784,44.68463,34.550335,23.400597,28.425228,18.949203,17.617598,10.155526,13.837365,7.9067593,9.756984,4.8333673
156_2b3_Lr_mc_AKGC417L.wav,20.0,0.040662367,0.004719012080670926,-493.41064,142.95258,69.94982,21.583452,13.438714,19.862154,19.259548,12.513656,9.079476,11.195411,13.698267,12.678736,9.612979
156_2b3_Pl_mc_AKGC417L.wav,20.0,0.027096666,0.008434161591453673,-475.14047,141.71754,55.690346,35.493584,27.044086,28.729595,17.874117,17.406023,9.366616,13.340695,2.3218038,9.316661,3.0174606
156_2b3_Pr_mc_AKGC417L.wav,20.0,0.04515489,0.008317161291932907,-414.4939,137.35963,43.02276,25.405817,21.714455,25.078846,19.069563,15.675794,9.6538105,8.985847,8.07133,9.611884,7.279012
156_5b3_Al_mc_AKGC417L.wav,20.0,0.028354578,0.008865502695686901,-456.754,154.40817,32.49266,20.554367,25.889723,36.970814,21.801907,12.704321,9.786058,12.534682,7.913546,7.8725038,6.8500414
156_5b3_Ar_mc_AKGC417L.wav,20.0,0.061294593,0.00787802016773163,-389.73508,159.24736,40.26625,5.6437745,15.166793,17.182587,11.495256,6.1711116,7.648364,14.711051,12.970058,4.096536,2.4043975
156_5b3_Ll_mc_AKGC417L.wav,20.0,0.03804484,0.03215636232028754,-299.7516,98.14185,0.88949186,35.052162,24.639114,15.904061,14.688308,19.603918,7.0707526,9.098448,7.126212,10.715581,3.3434134
156_5b3_Lr_mc_AKGC417L.wav,20.0,0.06004393,0.007024697983226837,-410.0201,156.52197,37.729607,20.942495,29.594131,29.795551,19.299923,6.1325774,9.778537,10.505874,5.716908,8.499948,7.552742
156_5b3_Pl_mc_AKGC417L.wav,20.0,0.04464775,0.008721982328274761,-423.30542,114.21538,78.52657,46.531586,28.021784,20.436567,16.08043,11.214495,6.125783,3.0445812,2.6119623,3.430076,3.8439364
156_5b3_Pr_mc_AKGC417L.wav,20.0,0.04019365,0.006654197034744409,-502.02283,147.5707,63.47914,39.86815,28.956942,27.600939,21.40173,18.01477,13.598125,11.925809,10.495262,7.8305655,4.9360147
156_8b3_Al_mc_AKGC417L.wav,20.0,0.029723536,0.004184710712859425,-557.7609,119.33427,60.544827,28.74507,27.34516,30.570887,25.50858,18.703943,16.753868,17.353546,16.937057,13.915401,9.225308
156_8b3_Ar_mc_AKGC417L.wav,20.0,0.040248938,0.09295361796126198,-228.39133,60.71352,7.414929,37.76913,-2.921396,38.84331,2.7027597,7.780808,7.386043,6.2230825,13.471112,8.4449625,3.1869388
156_8b3_Ll_mc_AKGC417L.wav,20.0,0.25714752,0.004896072533945687,-320.70212,117.53753,51.808983,38.42045,28.75,26.462017,23.147924,21.741478,18.13013,15.091687,12.966829,11.644116,8.545857
156_8b3_Lr_mc_AKGC417L.wav,20.0,0.011359353,0.055772482777555914,-397.6846,72.075264,-11.118873,50.981644,-8.246623,37.604954,13.406787,-1.6875767,15.733062,11.871921,9.67039,14.855024,3.9137568
156_8b3_Pl_mc_AKGC417L.wav,20.0,0.13619442,0.009913825379392971,-291.30212,126.45986,48.19594,38.596367,30.430017,28.64298,17.610071,20.501982,9.893588,10.569386,3.7263446,9.477739,1.3499379
157_1b1_Al_sc_Meditron.wav,65.05,0.29040316,0.00128783279021151,-372.6431,81.78766,48.417995,27.405998,25.988787,30.661966,30.73135,26.470758,20.297327,13.1787615,7.66546,5.9500384,6.5707603
157_1b1_Ar_sc_Meditron.wav,65.05,0.28419793,0.0025425210587801277,-352.0458,115.43668,54.074215,19.16969,18.624212,23.284664,19.53819,16.564817,17.650085,16.056778,11.596993,9.509325,9.173336
157_1b1_Lr_sc_Meditron.wav,66.5,0.22618721,0.004756690791847042,-357.96454,141.55116,59.243732,21.82198,28.240026,30.148,20.125954,20.406506,25.851698,17.665333,4.0849195,2.6596007,7.943334
157_1b1_Pl_sc_Meditron.wav,63.1,0.27956018,0.002456262677484787,-357.81992,131.75607,52.98795,16.270475,21.999231,25.111605,17.309101,18.659399,25.526573,20.793726,9.537339,5.649327,6.2143407
157_1b1_Pr_sc_Meditron.wav,63.1,0.27318406,0.002818511900988844,-336.15436,113.73935,50.37912,17.815636,21.698778,28.657196,25.726269,23.486876,22.541151,14.649852,4.404585,2.3046494,6.3972173
158_1b3_Ar_mc_LittC2SE.wav,20.0,0.015343865,0.0028126872004792334,-616.15405,86.30587,65.1514,45.50513,32.901257,25.858376,21.039637,17.276484,14.140308,11.3243685,9.079264,8.035152,8.0111885
158_1p2_Al_mc_AKGC417L.wav,20.0,0.24489371,0.0063640362919329075,-310.6422,137.59627,56.55463,34.34857,25.979498,23.766659,22.365307,21.127428,18.613075,15.995652,12.004341,8.9652,6.8696103
158_1p2_Ar_mc_AKGC417L.wav,20.0,0.2494755,0.006345316244009584,-353.63748,133.54922,78.25432,45.863106,34.35009,28.146378,23.691565,20.441282,18.296623,16.466125,12.192599,7.8538837,7.0133066
158_1p2_Ll_mc_AKGC417L.wav,20.0,0.13003854,0.008080040684904153,-335.546,113.780106,48.00091,43.46601,31.301317,30.89796,22.158682,20.658535,12.411113,14.315258,10.327194,9.503222,5.014399
158_1p2_Lr_mc_AKGC417L.wav,20.0,0.22799844,0.006865577575878594,-296.37405,137.06808,44.944885,35.317356,30.799692,29.202654,20.582384,18.811298,13.13533,13.652369,10.463293,8.108698,5.0063972
158_1p2_Pl_mc_AKGC417L.wav,20.0,0.35138696,0.004924932607827476,-347.07516,123.13042,88.535545,57.98186,38.73312,27.619219,20.758451,16.620516,13.445069,10.669486,8.430568,7.0925083,6.442118
158_1p2_Pr_mc_AKGC417L.wav,20.0,0.3212184,0.0045396116214057505,-347.186,123.83912,75.68176,51.712677,37.81683,26.977299,20.907969,16.868946,13.587554,11.716962,10.903956,9.493406,7.6170707
158_1p2_Tc_mc_AKGC417L.wav,20.0,0.20287393,0.007022357977236422,-319.01266,149.19995,65.604095,23.256887,16.657059,11.452052,3.0063698,1.2830554,10.320558,20.065327,17.371628,10.499465,13.039175
158_1p3_Al_mc_AKGC417L.wav,20.0,0.3066615,0.006891317641773163,-289.86316,147.89745,56.888268,32.137566,28.124191,24.872463,22.653767,20.39948,18.27297,15.057119,10.407113,7.7494893,6.924339
158_1p3_Ar_mc_AKGC417L.wav,20.0,0.29819298,0.006786797374201278,-319.6711,138.76967,78.31946,41.742504,30.490273,26.881796,22.06637,18.470201,17.377695,15.279211,10.40137,6.6692176,6.8134284
158_1p3_Ll_mc_AKGC417L.wav,20.0,0.432984,0.008630722094648562,-210.52661,129.68398,49.28924,43.025085,29.963612,29.959372,20.464136,18.757107,11.079615,13.727102,8.787107,8.118998,4.125892
158_1p3_Lr_mc_AKGC417L.wav,20.0,0.2752036,0.008072240664936102,-277.0068,148.97664,44.34381,31.114023,31.786722,28.396235,19.097725,15.935339,13.693055,13.471537,9.926989,6.9721546,5.7439504
158_1p3_Pl_mc_AKGC417L.wav,20.0,0.41384196,0.005775914786341853,-313.51688,143.30159,86.4159,49.23941,32.723057,24.258154,19.060564,16.247541,13.141341,8.503633,5.273514,5.459238,6.8328276
158_1p3_Pr_mc_AKGC417L.wav,20.0,0.42846987,0.0044210513178913734,-320.18674,136.05177,79.04715,43.907684,31.532932,26.32197,21.198141,15.527428,11.928374,11.799703,12.634274,11.705075,8.449565
158_1p3_Tc_mc_AKGC417L.wav,20.0,0.23960657,0.010587747104632587,-280.64536,164.73628,63.500862,19.384851,13.701774,9.15995,1.8025086,-0.21980852,7.9356375,19.831345,17.308558,7.2994647,9.811136
158_1p4_Al_mc_AKGC417L.wav,20.0,0.2614675,0.006445936501597444,-296.93387,145.44763,49.290714,31.266739,25.236195,24.086775,21.45598,20.193146,18.94476,16.539145,10.866864,8.506394,7.636991
158_1p4_Ar_mc_AKGC417L.wav,20.0,0.2722092,0.006208035892571885,-322.67896,132.88962,74.625465,39.351315,29.459574,25.954592,21.808361,19.072956,18.40444,16.61973,11.467218,7.1811194,6.947382
158_1p4_Lr_mc_AKGC417L.wav,20.0,0.24993436,0.008071460662939296,-273.54788,145.67366,38.64366,28.444483,31.37872,27.368473,18.830828,15.7159605,15.15465,13.564541,8.932499,6.5543394,6.6413207
158_1p4_Pl_mc_AKGC417L.wav,20.0,0.3961256,0.004460051417731629,-329.59918,135.70834,87.50362,51.121006,33.048046,24.236034,18.998867,16.034847,13.430217,10.503214,8.037701,7.0961204,7.1628566
158_1p4_Pr_mc_AKGC417L.wav,20.0,0.40393192,0.0040443103534345045,-331.23395,127.844025,79.269615,47.91488,33.662895,25.494385,20.155851,16.281557,13.683174,12.519753,12.079139,11.064276,8.787939
158_1p4_Tc_mc_AKGC417L.wav,20.0,0.22447683,0.008775022464057508,-295.82925,162.55582,59.8282,17.786436,14.855646,9.832375,3.1226394,0.6307709,8.704318,21.686707,19.11497,8.5976095,11.150894
158_2p2_Ar_mc_AKGC417L.wav,20.0,0.23217683,0.05396755815694888,-148.80064,66.17076,7.876352,58.532505,8.879268,21.083397,30.229351,15.647956,12.818014,21.070667,0.64567405,9.576923,9.27389
158_2p3_Lr_mc_AKGC417L.wav,20.0,0.28361827,0.015528279752396167,-202.99573,120.936325,27.197638,36.95503,15.32971,9.360227,15.485447,29.477882,12.209101,7.0341983,13.211819,15.881679,-1.5808489
158_2p3_Tc_mc_AKGC417L.wav,20.0,0.25607133,0.012575972194488819,-273.51633,189.62112,51.75254,22.135483,23.409721,4.7409406,-6.328975,8.357288,24.190676,18.653078,5.5371556,4.092145,6.0421762
159_1b1_Al_sc_Meditron.wav,20.0,0.08631875,0.002707386930910543,-493.05145,115.51313,59.49946,35.737514,43.99341,40.255302,19.31455,9.793089,15.197525,19.106844,7.920514,4.2475343,9.944626
159_1b1_Ar_sc_Meditron.wav,20.0,0.033721816,0.005844554962060703,-511.82547,115.22192,51.54486,29.022432,40.35161,34.371475,15.990207,9.149279,12.152002,18.67637,5.0558643,3.38659,8.213562
159_1b1_Ll_sc_Meditron.wav,20.0,0.13389531,0.002705826926916933,-439.33875,100.35412,55.85628,36.13827,34.203205,29.058794,18.957432,14.243608,14.321385,14.684857,9.081603,6.830385,8.357668
159_1b1_Pr_sc_Meditron.wav,20.0,0.07407963,0.0030443477935303514,-511.01068,89.40611,61.036434,44.038128,44.363525,34.288254,20.455256,16.481363,14.150359,17.672361,8.651866,9.162316,9.511116
160_1b2_Al_mc_AKGC417L.wav,20.0,0.20578253,0.004269730930511182,-368.7631,109.574905,53.84408,27.928308,24.922352,26.319838,25.910524,22.64639,18.537468,14.832453,12.023785,10.600524,9.848968
160_1b2_Ar_mc_AKGC417L.wav,20.0,0.3066427,0.0038282498003194888,-346.45004,98.45534,61.972706,34.93916,26.54484,27.278034,26.847607,23.565283,19.712141,16.073286,12.6919155,10.306604,9.572375
160_1b2_Lr_mc_AKGC417L.wav,20.0,0.26882398,0.004303271016373802,-353.64816,96.64112,73.22784,52.064327,36.10695,26.075207,20.475336,17.555826,15.720003,13.850726,11.577009,9.537313,8.355658
160_1b2_Pl_mc_AKGC417L.wav,20.0,0.081377044,0.007247778554313099,-381.3457,101.38782,46.89445,41.039474,27.714762,25.909351,18.041348,17.662079,12.20433,12.263346,8.311731,9.107462,6.139767
160_1b2_Pr_mc_AKGC417L.wav,20.0,0.07814193,0.009231323632188499,-370.84384,104.471954,50.00213,42.61217,27.165018,23.804008,15.9585285,14.940385,10.742686,10.521653,7.3093486,8.118351,6.098785
160_1b2_Tc_mc_AKGC417L.wav,20.0,0.35509416,0.00505987295327476,-279.181,129.10945,42.47394,32.513336,34.959583,27.736603,18.179663,13.599666,14.861671,14.694428,11.969921,7.726131,5.848068
160_1b3_Al_mc_AKGC417L.wav,20.0,0.22317678,0.004795452276357828,-341.9207,119.78055,58.65303,29.019575,25.955235,27.472763,25.611582,21.401085,17.793182,14.744845,11.989825,9.771294,8.379298
160_1b3_Ar_mc_AKGC417L.wav,20.0,0.33770677,0.00404665035942492,-342.55038,112.781075,65.47714,34.891712,28.370293,29.15466,26.730524,23.44001,20.754005,16.890055,12.198392,9.515169,9.537775
160_1b3_Lr_mc_AKGC417L.wav,20.0,0.34136218,0.004469411441693291,-334.32654,104.03799,79.56014,56.021767,38.177494,26.569458,20.14469,17.116499,15.350883,13.664886,11.740866,9.927962,8.561947
160_1b3_Pl_mc_AKGC417L.wav,20.0,0.114675745,0.005846114966054313,-375.28174,107.04141,52.168575,45.09799,31.470085,29.02695,20.86385,19.1803,13.411881,12.140006,7.580185,8.361352,6.074445
160_1b3_Pr_mc_AKGC417L.wav,20.0,0.09379892,0.0070137779552715655,-362.9247,114.68475,57.759037,48.845688,30.275078,25.445084,15.736534,14.282117,8.663159,8.490799,4.959415,6.5835376,4.4502096
160_1b3_Tc_mc_AKGC417L.wav,20.0,0.4008905,0.005618354382987221,-258.01837,152.12053,47.735916,28.435135,35.79537,26.804688,14.530013,10.737332,13.155297,14.75705,11.155528,5.251862,2.7346013
160_1b4_Al_mc_AKGC417L.wav,20.0,0.21773337,0.004908552565894569,-346.66702,124.51451,61.36488,31.346302,27.759388,26.869812,22.368536,18.482357,16.987188,15.085758,11.766541,9.536966,8.707478
160_1b4_Ar_mc_AKGC417L.wav,20.0,0.34507123,0.004197190744808307,-352.89163,112.03267,66.95856,37.509747,30.432302,30.039633,26.961855,23.457687,21.01249,17.38328,12.7371645,10.111907,10.142057
160_1b4_Lr_mc_AKGC417L.wav,20.0,0.2974621,0.004107490515175719,-350.08206,97.477196,76.72514,55.391872,38.292076,27.38489,21.753859,18.944881,16.895634,14.709774,12.194991,9.6802225,7.9222097
160_1b4_Pl_mc_AKGC417L.wav,20.0,0.11936261,0.005892135083865815,-375.38336,106.66516,52.303696,45.503956,31.585442,28.746296,20.541754,19.302307,13.427756,12.4571295,8.501895,9.379063,6.6618385
160_1b4_Pr_mc_AKGC417L.wav,20.0,0.08724163,0.007995800469249201,-365.3392,112.22639,56.682014,49.011246,30.682116,26.107529,15.6286125,14.154174,7.6799264,8.384469,4.6248736,6.5170803,4.1074514
160_1b4_Tc_mc_AKGC417L.wav,20.0,0.42130423,0.00484771241014377,-270.76086,147.5033,50.455242,29.567286,35.46538,27.189983,12.659409,9.437468,15.050303,16.50628,11.01664,5.062993,4.101757
160_2b3_Lr_mc_AKGC417L.wav,20.0,0.111479566,0.0038204497803514376,-384.4698,102.33285,43.15675,35.667953,22.729828,21.631409,15.634135,14.164845,9.38135,9.389737,7.83039,7.520849,5.715311
160_2b4_Ar_mc_AKGC417L.wav,20.0,0.2694094,0.0032744483825878595,-347.7336,110.12478,57.392036,24.2028,19.711287,25.07631,26.324238,23.457737,18.840748,13.528885,9.741412,9.1920595,9.753272
160_2b4_Pl_mc_AKGC417L.wav,20.0,0.2860942,0.006530176717252396,-249.31685,103.85148,46.830753,40.558056,24.539509,23.726875,15.120688,15.732503,9.401478,11.201774,5.8102355,7.9966764,4.003922
160_2b4_Pr_mc_AKGC417L.wav,20.0,0.16415966,0.009197783546325878,-264.96057,105.63747,48.293663,43.814312,25.706942,24.551235,13.822999,14.762521,7.322829,9.460748,3.6848931,6.6945677,2.0767806
160_2b4_Tc_mc_AKGC417L.wav,20.0,0.20483997,0.006752477286341853,-301.95013,129.41429,42.5889,31.972694,33.952267,27.279634,17.596983,14.937684,14.05045,10.166627,6.9030347,4.996161,5.6243405
161_1b1_Al_sc_Meditron.wav,20.0,0.08196145,0.0031067479532747603,-463.22455,111.99341,71.74717,42.54675,31.728382,26.5434,19.05088,13.715793,13.100249,12.342017,8.555651,5.661778,6.6785
161_1b1_Pl_sc_Meditron.wav,20.0,0.0935446,0.0031067479532747603,-430.73517,87.94268,59.920666,38.516888,30.042725,26.216835,20.14975,14.214666,12.447791,13.261996,12.622852,9.9950695,7.9644117
162_1b2_Al_mc_AKGC417L.wav,20.0,0.15525523,0.007590979432907348,-329.65894,137.30348,47.684803,26.78445,25.808062,25.864227,20.484411,16.315382,13.744618,10.519046,6.7680764,5.8947043,8.077389
162_1b2_Ar_mc_AKGC417L.wav,20.0,0.18142876,0.007330458765974441,-317.1034,132.40189,66.246254,28.058456,23.323545,24.288134,19.164701,14.229198,12.0181875,9.36175,5.977502,4.785526,6.3263974
162_1b2_Ll_mc_AKGC417L.wav,20.0,0.079381816,0.011629049770367413,-303.79324,98.34763,28.538185,27.6134,18.245405,25.315498,15.040888,16.147358,9.237949,12.351587,5.7104864,8.3761015,3.8059108
162_1b2_Lr_mc_AKGC417L.wav,20.0,0.07828313,0.003992830221645367,-437.43564,108.46099,49.62851,34.703644,18.525608,15.576076,13.803176,14.710297,13.94082,13.309508,11.805973,10.950919,9.487101
162_1b2_Pl_mc_AKGC417L.wav,20.0,0.111181706,0.0065254967052715655,-357.57202,124.73847,59.357517,42.37052,25.484476,20.722155,14.522726,13.785831,10.5165,9.475223,6.6593027,6.357334,5.227879
162_1b2_Pr_mc_AKGC417L.wav,20.0,0.11891218,0.00767209964057508,-328.79214,115.7196,54.513565,44.139458,25.482481,23.465416,15.29988,15.849452,10.336497,11.139677,5.7975044,7.24148,3.9669251
162_1b2_Tc_mc_AKGC417L.wav,20.0,0.15698884,0.029613555810702876,-230.92184,167.70837,11.442486,8.255553,18.72357,10.404672,-0.62967366,2.271934,6.027761,8.042827,8.758568,5.978048,6.64248
162_2b2_Al_mc_AKGC417L.wav,20.0,0.18625444,0.007227498502396166,-314.5753,117.66027,55.878994,27.886251,26.502699,25.695894,21.648478,18.462257,15.297365,10.773604,7.30163,7.0111384,8.004812
162_2b2_Ar_mc_AKGC417L.wav,20.0,0.31081182,0.007639339556709265,-286.40082,148.90132,62.783783,33.87255,25.01348,22.11073,20.265244,17.45438,13.415974,8.854894,6.039331,5.7864327,6.3735995
162_2b2_Pl_mc_AKGC417L.wav,20.0,0.07853175,0.007730599790335463,-376.4583,125.88692,60.662514,41.13773,24.182018,17.645761,13.100986,11.741107,9.998329,8.505828,6.919797,6.0090084,4.550158
162_2b2_Pr_mc_AKGC417L.wav,20.0,0.08438154,0.00885770267571885,-330.89896,109.531235,49.18705,38.51229,22.097239,19.874268,13.909194,13.778723,9.934654,9.685806,5.929044,5.9271703,3.4583147
162_2b2_Tc_mc_AKGC417L.wav,20.0,0.10004855,0.020680972943290736,-297.28964,174.01994,26.207449,14.843254,19.502737,16.166246,3.6331475,0.4574973,6.633942,12.217216,9.033779,6.675552,6.3579726
162_2b3_Al_mc_AKGC417L.wav,20.0,0.17246851,0.009222743610223643,-299.97678,128.33696,51.378094,21.723331,26.115978,26.585787,20.375103,16.279385,14.470919,11.335749,7.0685573,5.5023837,7.204175
162_2b3_Ar_mc_AKGC417L.wav,20.0,0.32636386,0.00839984150359425,-270.49323,163.20134,58.89571,29.657959,23.569204,22.396324,19.57999,17.073746,13.250743,8.55304,4.9096503,4.952136,7.3659253
162_2b3_Lr_mc_AKGC417L.wav,20.0,0.099607304,0.005168293230830671,-367.5961,108.504196,57.015938,33.540997,19.517097,11.380083,10.203354,11.174992,12.52308,12.842853,11.528281,9.293229,7.6750197
162_2b3_Pl_mc_AKGC417L.wav,20.0,0.40894598,0.007966160393370607,-215.5607,136.15248,62.69288,45.099957,23.932196,19.507795,11.532278,12.380635,7.8120375,8.987126,5.0275354,6.6953726,3.4114952
162_2b3_Pr_mc_AKGC417L.wav,20.0,0.18975647,0.009920845397364217,-248.41115,117.13032,53.09521,43.077026,23.92481,21.736492,12.621884,13.710298,7.6949286,9.217845,3.7282314,5.6401086,1.5716212
162_2b3_Tc_mc_AKGC417L.wav,20.0,0.021429976,0.04826730356429713,-322.54434,92.99174,21.374779,13.079844,0.4012116,19.437738,-3.608475,14.630493,3.9317799,14.223371,4.199471,1.9027354,4.293153
162_2b4_Al_mc_AKGC417L.wav,20.0,0.17842346,0.009356123951677316,-297.02072,134.79857,51.320347,22.052397,25.206478,24.116848,18.884228,16.526762,16.557499,13.369683,7.800558,6.4237337,8.218541
162_2b4_Ar_mc_AKGC417L.wav,20.0,0.41930285,0.007327338757987221,-258.63,164.35184,52.650585,27.518951,23.423008,19.806946,17.64856,16.38746,15.24445,11.962339,7.25259,5.5266676,6.8493176
162_2b4_Lr_mc_AKGC417L.wav,20.0,0.15574653,0.0049709527256389776,-358.19363,109.870605,62.55123,33.426685,18.49074,10.266076,8.837189,10.817017,12.935547,13.377571,11.807472,9.659842,8.3114395
162_2b4_Pl_mc_AKGC417L.wav,20.0,0.4708068,0.007833560053913738,-209.89915,142.32915,62.187706,43.5541,22.297615,18.53686,10.72991,12.890078,9.080491,10.74432,6.1931934,8.019124,4.1354256
162_2b4_Pr_mc_AKGC417L.wav,20.0,0.21823037,0.01003706569488818,-243.02985,122.624435,55.841003,42.6022,22.077997,19.641857,11.443825,13.217827,8.758499,10.265314,4.9978046,6.4180593,2.6595342
162_2b4_Tc_mc_AKGC417L.wav,20.0,0.024151476,0.06655055036940895,-300.86136,99.361946,18.823158,22.681583,-3.9995296,18.51472,-4.7291384,12.615828,5.660577,12.025488,2.2532215,-0.27569774,0.1559752
163_2b2_Al_mc_AKGC417L.wav,20.0,0.052301716,0.004275970946485623,-482.7606,135.90686,59.409588,25.383318,23.727571,21.492292,15.583451,13.369131,13.470183,10.664619,5.8124533,5.0397997,9.052698
163_2b2_Ar_mc_AKGC417L.wav,20.0,0.08677715,0.007691599690495207,-365.83057,153.84003,40.03692,22.761648,20.897327,18.943909,9.30853,8.627672,10.700608,11.377448,5.5436206,5.554274,5.2976007
163_2b2_Ll_mc_AKGC417L.wav,20.0,0.09197595,0.010587747104632587,-299.564,112.55361,29.157476,25.992325,22.055471,26.182396,17.600075,17.511251,9.309864,11.495841,6.054551,7.7238607,4.19257
163_2b2_Lr_mc_AKGC417L.wav,20.0,0.2154053,0.009503544329073483,-242.43306,110.18755,39.14733,31.82153,22.890497,27.782442,19.13214,18.358328,10.7690115,11.495459,6.137712,9.537036,6.353024
163_2b2_Pl_mc_AKGC417L.wav,20.0,0.18443693,0.005749394718450479,-325.2857,120.1888,59.290672,46.248203,28.694248,24.373554,16.977005,16.044592,11.265363,10.787856,6.793758,6.906122,4.0265527
163_2b2_Pr_mc_AKGC417L.wav,20.0,0.13650659,0.008998883037140575,-283.48373,128.50237,37.804256,33.96625,29.753714,31.32734,18.153765,17.07538,7.6820025,9.760933,3.310166,8.944415,4.892389
163_2b2_Tc_mc_AKGC417L.wav,20.0,0.19014016,0.020996873751996804,-253.44493,206.24951,51.84197,12.493933,18.527796,13.249151,-1.0509726,-9.150191,-3.1535246,10.3328495,9.547398,-0.4828337,-3.9744904
163_8b3_Al_mc_AKGC417L.wav,20.0,0.050407592,0.007688479682507987,-426.46704,151.2941,34.098392,16.133352,30.822815,32.517986,26.086143,18.788256,16.03624,13.443815,9.997146,6.841233,5.9168825
163_8b3_Ar_mc_AKGC417L.wav,20.0,0.080044866,0.011041708266773163,-337.69882,157.34048,9.630653,4.7149577,24.18348,32.63678,22.306337,17.929066,10.598698,8.703701,6.7983623,9.811904,5.1197844
163_8b3_Ll_mc_AKGC417L.wav,20.0,0.08189381,0.006803177416134185,-411.106,142.15916,62.8452,39.263836,24.708115,24.446299,19.86427,19.110775,14.233293,11.170888,5.9902296,5.440492,3.7773905
163_8b3_Lr_mc_AKGC417L.wav,20.0,0.035927307,0.11080006364816294,-182.16905,101.97425,-32.78347,26.562962,27.906212,5.383393,5.505792,16.877,3.215821,4.0269957,-0.42627996,6.8516164,0.69437003
163_8b3_Pl_mc_AKGC417L.wav,20.0,0.01720524,0.020535892571884984,-409.1883,117.767624,20.900015,28.461403,31.970987,29.027761,11.402006,16.49394,9.22672,8.427732,2.6951046,9.318565,0.96645844
163_8b3_Pr_mc_AKGC417L.wav,20.0,0.028593505,0.00937952401158147,-485.66968,129.13577,55.966385,44.681973,32.81627,32.66575,22.380575,20.717289,13.538722,11.615977,4.8293123,6.1916003,1.8608352
164_1b1_Ll_sc_Meditron.wav,20.0,0.058923934,0.005282173522364217,-493.44144,100.47369,67.81366,48.251236,40.01185,31.701674,20.915966,14.392461,12.601834,9.795741,5.164751,3.6784844,5.8644114
165_1b1_Ar_sc_Meditron.wav,19.83,0.023198446,0.004502425655241935,-552.1036,117.93348,41.685658,31.324648,30.88241,30.186731,18.795877,9.780803,11.515989,13.065766,9.401812,5.1989903,7.3772035
165_1b1_Pl_sc_Meditron.wav,20.0,0.022101622,0.00408175044928115,-546.1754,108.95088,38.58668,24.701193,30.330471,30.202438,18.451775,8.093619,9.18865,11.978533,8.249063,3.9933808,6.349938
165_1b1_Pr_sc_Meditron.wav,20.0,0.021608902,0.004086430461261981,-551.2112,115.14487,36.62319,30.752308,31.132713,34.878197,22.829893,13.166134,12.406888,15.1633415,12.529981,8.250147,7.4892297
166_1p1_Al_sc_Meditron.wav,62.05,0.33813766,0.001722827400128866,-388.03592,60.18031,44.76538,35.42073,32.104053,27.347668,20.57151,16.224686,14.362628,12.157692,9.977853,9.42691,9.50772
166_1p1_Ar_sc_Meditron.wav,62.05,0.26276192,0.0016797881765463919,-401.08438,92.94386,66.34217,43.52703,32.821205,29.244282,25.286846,19.460716,14.353243,11.454905,10.096008,9.28398,8.707454
166_1p1_Ll_sc_Meditron.wav,57.8,0.18842544,0.0014721395960154953,-402.14078,50.71825,46.026573,41.450394,37.41036,33.000904,28.170776,23.758007,20.15563,17.121902,14.535199,12.501889,10.926705
166_1p1_Pl_sc_Meditron.wav,62.5,0.22605309,0.0015328132996417605,-418.48962,88.50147,50.788967,35.789886,39.310036,35.83003,24.49312,20.003815,20.708233,16.365133,10.320079,10.435261,12.732144
166_1p1_Pr_sc_Meditron.wav,62.5,0.23886411,0.0013671375223899692,-433.62628,68.59363,52.827263,43.409992,41.609165,38.636555,31.022263,23.931341,20.981789,19.393333,16.135134,12.508882,10.7122345
167_1b1_Al_sc_Meditron.wav,20.0,0.024970166,0.0066799371006389776,-550.9969,134.43433,64.881676,33.40912,32.478085,26.248646,10.496584,6.6118493,13.856992,14.15456,4.3577633,3.4209805,10.227058
167_1b1_Pr_sc_Meditron.wav,20.0,0.040986102,0.00341796875,-551.94037,116.59567,77.87841,51.038662,39.02494,29.038067,16.301554,7.801174,6.9029336,7.443314,5.198548,3.8669028,5.122857
168_1b1_Al_sc_Meditron.wav,20.0000625,0.02441874,0.00655981679313099,-555.1549,122.81882,61.151608,32.128986,39.03323,44.04125,31.561195,17.729555,13.852718,13.110546,9.252846,5.7911067,5.6327515
169_1b1_Lr_sc_Meditron.wav,20.0000625,0.064812355,0.005814914886182109,-468.07233,115.07814,75.064606,47.06722,38.60061,36.51519,29.584538,18.576054,9.601227,6.0221663,6.3726025,7.6595993,7.586577
169_1b2_Ll_sc_Meditron.wav,20.0000625,0.026059726,0.006338296226038338,-518.1354,106.12088,59.232452,32.16137,31.53069,36.5757,31.157595,18.338358,9.042326,7.1538243,8.708315,9.373294,7.3774133
170_1b2_Al_mc_AKGC417L.wav,20.0,0.14592901,0.020482072434105433,-226.70764,92.10252,17.961924,35.263287,14.977498,23.609684,16.91718,17.293648,13.670833,12.06906,2.9486337,9.972639,5.7591863
